time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio,publico
Atlético Mineiro,2020,4,19/08/2020,21:30,Quarta,8,Botafogo,Derrota,1,2,Visitante,Flavio Rodrigues De Souza,25.0,3.5,178.9,7.7,25.4,4.0,182.5,6.4,Estadio Nilton Santos,0
Atlético Mineiro,2020,8,06/09/2020,20:30,Domingo,9,Coritiba,Vitória,1,0,Visitante,Diego Pombo Lopez,26.2,3.1,177.6,7.4,28.0,3.8,180.2,4.1,Estádio Major Antônio Couto Pereira,0
Atlético Mineiro,2020,15,10/10/2020,21:00,Sábado,10,Goiás,Vitória,3,0,Mandante,Vinicius Goncalves Dias Araujo,26.5,4.9,179.6,7.5,26.7,4.9,181.8,5.4,Arena Independência,0
Atlético Mineiro,2020,23,25/11/2020,21:30,Quarta,11,Botafogo,Vitória,2,1,Mandante,Savio Pereira Sampaio,26.3,3.2,178.2,7.5,25.9,4.5,180.1,6.0,Governador Magalhães Pinto,0
Atlético Mineiro,2020,27,26/12/2020,17:00,Sábado,12,Coritiba,Vitória,2,0,Mandante,Dyorgines Jose Padovani de Andrade,27.5,4.2,178.1,7.8,28.7,5.6,177.7,7.5,Governador Magalhães Pinto,0
Atlético Mineiro,2020,34,03/02/2021,21:30,Quarta,2,Goiás,Derrota,0,1,Visitante,Bruno Arleu de Araujo,27.5,3.9,178.5,7.8,24.9,4.9,183.4,6.3,Serra Dourada,0
Atlético Mineiro,2021,5,21/06/2021,20:00,Segunda,6,Chapecoense,Empate,1,1,Mandante,Rodolpho Toski Marques,28.7,4.2,178.9,6.9,26.1,4.5,181.9,6.9,Governador Magalhães Pinto,0
Atlético Mineiro,2021,13,25/07/2021,11:00,Domingo,7,Bahia,Vitória,3,0,Mandante,Antonio Dib Moraes de Sousa,27.7,4.9,179.3,6.0,27.9,5.0,179.9,6.7,Governador Magalhães Pinto,0
Atlético Mineiro,2021,24,06/10/2021,19:00,Quarta,10,Chapecoense,Empate,2,2,Visitante,Andre Luiz de Freitas Castro,27.8,4.4,180.0,6.3,26.2,3.6,181.3,7.1,Arena Condá,733
Atlético Mineiro,2021,19,03/11/2021,21:00,Quarta,11,Grêmio,Vitória,2,1,Mandante,Luiz Flávio de Oliveira,29.3,4.6,180.5,7.5,29.1,5.1,181.1,6.3,Governador Magalhães Pinto,55624
Atlético Mineiro,2021,32,02/12/2021,18:00,Quinta,12,Bahia,Vitória,3,2,Visitante,Flavio Rodrigues De Souza,29.9,4.0,179.1,5.9,29.0,4.6,180.3,8.7,Arena Fonte Nova,29415
Atlético Mineiro,2021,38,09/12/2021,21:30,Quinta,12,Grêmio,Derrota,3,4,Visitante,Raphael Claus,26.3,4.3,178.0,7.0,28.0,5.3,180.4,7.3,Arena do Grêmio,33577
Atlético Mineiro,2022,6,14/05/2022,19:00,Sábado,5,Atlético Goianiense,Vitória,2,0,Mandante,Anderson Daronco,28.4,4.0,178.7,6.3,26.1,2.5,180.1,6.0,Governador Magalhães Pinto,20749
Atlético Mineiro,2022,8,29/05/2022,19:00,Domingo,5,Avaí,Vitória,2,1,Mandante,Jefferson Ferreira de Moraes,30.6,4.5,180.3,6.9,28.1,4.1,180.5,6.3,Governador Magalhães Pinto,31551
Atlético Mineiro,2022,12,15/06/2022,19:00,Quarta,6,Ceará,Empate,0,0,Visitante,Luiz Flávio de Oliveira,29.1,4.9,180.0,5.4,29.3,3.6,182.2,9.1,Estádio Governador Plácido Castelo,26774
Atlético Mineiro,2022,15,02/07/2022,16:30,Sábado,7,Juventude,Vitória,2,1,Visitante,Flavio Rodrigues De Souza,29.0,4.8,179.0,8.1,29.5,3.0,179.2,7.4,Estádio Alfredo Jaconi,6565
Atlético Mineiro,2022,25,04/09/2022,18:00,Domingo,9,Atlético Goianiense,Vitória,2,0,Visitante,Luiz Flávio de Oliveira,30.8,4.5,180.0,6.9,27.9,3.1,181.7,4.7,Estádio Antônio Accioly,7083
Atlético Mineiro,2022,27,17/09/2022,16:30,Sábado,9,Avaí,Derrota,0,1,Visitante,Andre Luiz de Freitas Castro,28.7,3.9,178.5,6.0,30.5,5.1,180.4,6.8,Estádio da Ressacada,5081
Atlético Mineiro,2022,31,09/10/2022,18:00,Domingo,10,Ceará,Empate,0,0,Mandante,Flavio Rodrigues De Souza,29.4,3.2,177.8,6.6,30.3,4.5,182.2,7.6,Governador Magalhães Pinto,34718
Atlético Mineiro,2022,34,27/10/2022,19:30,Quinta,10,Juventude,Vitória,1,0,Mandante,Savio Pereira Sampaio,29.5,2.8,178.2,6.8,28.4,3.3,179.3,6.3,Governador Magalhães Pinto,18.298
Atlético Mineiro,2023,2,23/04/2023,16:00,Domingo,4,Santos,Empate,0,0,Visitante,Braulio Da Silva Machado,28.4,4.5,179.4,6.9,24.9,4.2,179.8,7.1,Estádio Urbano Caldeira,11233
Atlético Mineiro,2023,7,20/05/2023,18:30,Sábado,5,Coritiba,Vitória,2,1,Visitante,Rodrigo Jose Pereira de Lima,30.4,3.7,180.5,6.2,28.1,4.3,181.5,7.5,Estádio Major Antônio Couto Pereira,20047
Atlético Mineiro,2023,13,02/07/2023,16:00,Domingo,7,América Mineiro,Empate,2,2,Mandante,Wilton Pereira Sampaio,30.4,4.3,180.0,6.9,30.1,4.7,181.9,6.7,Governador Magalhães Pinto,34507
Atlético Mineiro,2023,15,17/07/2023,20:00,Segunda,7,Goiás,Empate,0,0,Visitante,Raphael Claus,29.1,4.1,180.0,6.4,28.5,3.1,180.5,7.1,Estádio da Serrinha,12303
Atlético Mineiro,2023,21,27/08/2023,16:00,Domingo,8,Santos,Vitória,2,0,Mandante,Rafael Rodrigo Klein,30.0,4.4,179.3,7.1,28.1,4.2,179.6,6.3,Arena MRV,29782
Atlético Mineiro,2023,26,08/10/2023,18:30,Domingo,10,Coritiba,Derrota,1,2,Mandante,Marcelo de Lima Henrique,28.8,4.8,179.5,7.2,29.9,4.4,182.8,7.3,Governador Magalhães Pinto,38350
Atlético Mineiro,2023,32,04/11/2023,19:30,Sábado,11,América Mineiro,Empate,1,1,Visitante,Rodrigo Jose Pereira de Lima,28.4,4.3,178.9,6.2,30.8,4.3,179.4,6.5,Arena Independência,5706
Atlético Mineiro,2023,34,12/11/2023,18:30,Domingo,11,Goiás,Vitória,2,1,Mandante,Marcelo de Lima Henrique,27.4,4.0,180.2,6.7,28.6,2.8,181.8,5.7,Arena MRV,29173
Atlético Mineiro,2024,2,17/04/2024,20:00,Quarta,4,Criciúma,Empate,1,1,Mandante,Paulo Belence Alves Dos Prazeres Filho,28.8,4.2,180.5,6.3,31.2,3.6,181.9,5.2,Arena MRV,21726
Atlético Mineiro,2024,4,27/04/2024,18:30,Sábado,4,Cuiabá,Vitória,3,0,Visitante,Savio Pereira Sampaio,27.9,4.4,179.5,7.0,28.0,4.6,182.8,6.3,Arena Pantanal,6711
Atlético Mineiro,2024,13,30/06/2024,11:00,Domingo,6,Atlético Goianiense,Empate,1,1,Mandante,Jonathan Benkenstein Pinheiro,26.8,6.5,182.6,5.3,26.6,2.8,183.0,8.6,Arena MRV,36099
Atlético Mineiro,2024,21,03/08/2024,20:00,Sábado,8,Criciúma,Derrota,1,2,Visitante,Jonathan Benkenstein Pinheiro,29.6,3.3,177.9,7.5,30.9,3.9,182.9,5.0,Estádio Heriberto Hülse,15642
Atlético Mineiro,2024,23,17/08/2024,16:00,Sábado,8,Cuiabá,Empate,1,1,Mandante,Davi de Oliveira Lacerda,28.3,5.0,180.8,7.7,28.0,4.5,183.9,3.9,Arena MRV,36290
Atlético Mineiro,2024,32,06/11/2024,21:00,Quarta,11,Atlético Goianiense,Derrota,0,1,Visitante,Jonathan Benkenstein Pinheiro,27.0,5.3,181.9,7.7,27.7,3.3,181.2,8.8,Estádio Antônio Accioly,3791
Atlético Mineiro,2025,7,05/05/2025,20:00,Segunda,5,Juventude,Vitória,1,0,Visitante,Bruno Pereira Vasconcelos,27.3,4.0,179.7,6.6,29.9,4.9,178.2,6.9,Estádio Alfredo Jaconi,7486
Atlético Mineiro,2025,11,01/06/2025,18:30,Domingo,6,Ceará,Vitória,1,0,Visitante,Alex Gomes Stefano,28.4,4.3,180.8,7.5,30.7,4.3,181.0,6.5,Estádio Governador Plácido Castelo,49955
Atlético Mineiro,2025,26,30/09/2025,21:30,Terça,9,Juventude,Empate,0,0,Mandante,Lucas Casagrande,27.8,4.3,178.7,8.8,28.3,4.0,179.0,7.1,Arena MRV,26567
Atlético Mineiro,2025,30,25/10/2025,16:00,Sábado,10,Ceará,Vitória,1,0,Mandante,Bruno Arleu de Araujo,30.0,5.7,179.2,7.7,29.3,3.5,180.9,8.0,Arena MRV,33694
Atlético Mineiro,2025,16,12/11/2025,20:30,Quarta,11,Fortaleza,Empate,3,3,Mandante,Savio Pereira Sampaio,31.2,4.7,178.1,8.8,28.6,4.4,179.9,5.3,Arena MRV,39246
Atlético Mineiro,2025,35,30/11/2025,18:30,Domingo,11,Fortaleza,Derrota,0,1,Visitante,Davi de Oliveira Lacerda,30.9,4.8,179.4,8.4,28.7,4.1,179.0,4.7,Estádio Governador Plácido Castelo,51793
Bahia,2017,4,05/06/2017,20:00,Segunda,6,Atlético Goianiense,Vitória,3,0,Mandante,Rodrigo Batista Raposo,26.0,3.1,180.3,6.8,26.6,2.2,182.0,6.3,Arena Fonte Nova,13364
Bahia,2017,7,15/06/2017,16:00,Quinta,6,Coritiba,Empate,0,0,Visitante,Reway Wagner,25.9,3.1,179.7,7.2,27.4,4.0,178.5,6.1,Estádio Major Antônio Couto Pereira,19534
Bahia,2017,13,12/07/2017,19:30,Quarta,7,Ponte Preta,Vitória,3,0,Visitante,Rafael Traci,25.6,3.3,180.4,7.2,30.1,5.4,178.9,7.9,Moisés Lucarelli,4181
Bahia,2017,14,16/07/2017,19:00,Domingo,7,Avaí,Empate,1,1,Mandante,Eduardo Tomaz de Aquino Valadao,24.7,3.6,178.6,6.7,26.8,3.4,179.3,7.7,Arena Fonte Nova,12389
Bahia,2017,23,11/09/2017,20:00,Segunda,9,Atlético Goianiense,Empate,1,1,Visitante,Thiago Duarte Peixoto,25.4,3.6,180.2,7.3,25.7,2.5,180.6,5.3,Serra Dourada,3818
Bahia,2017,26,30/09/2017,16:00,Sábado,9,Coritiba,Empate,1,1,Mandante,Pericles Bassols Pegado Cortez,24.5,3.2,181.2,6.2,27.8,2.2,179.1,4.4,Arena Fonte Nova,20860
Bahia,2017,32,05/11/2017,17:00,Domingo,11,Ponte Preta,Vitória,2,0,Mandante,Wagner do Nascimento Magalhaes,26.1,3.4,178.5,7.2,28.2,5.2,176.9,7.6,Arena Fonte Nova,20539
Bahia,2017,33,08/11/2017,18:30,Quarta,11,Avaí,Vitória,2,1,Visitante,Pericles Bassols Pegado Cortez,25.7,3.5,177.9,6.6,28.0,5.5,181.0,6.7,Estádio da Ressacada,4412
Bahia,2018,14,22/07/2018,16:00,Domingo,7,Vitória,Vitória,4,1,Mandante,Wagner do Nascimento Magalhaes,28.4,3.7,182.6,6.2,25.8,4.4,177.7,8.0,Arena Fonte Nova,24312
Bahia,2018,18,11/08/2018,19:00,Sábado,8,América Mineiro,Vitória,1,0,Mandante,Pericles Bassols Pegado Cortez,28.3,3.9,182.3,6.4,31.0,3.0,180.4,7.9,Arena Fonte Nova,19100
Bahia,2018,33,11/11/2018,16:00,Domingo,11,Vitória,Empate,2,2,Visitante,Luiz Flávio de Oliveira,26.7,4.9,181.5,8.5,24.4,3.7,179.1,7.3,Estádio Manoel Barradas,21714
Bahia,2018,37,25/11/2018,18:00,Domingo,11,América Mineiro,Derrota,0,1,Visitante,Marcelo Aparecido Ribeiro de Souza,26.9,4.4,182.0,7.6,28.9,4.4,179.5,9.4,Arena Independência,7409
Bahia,2019,3,05/05/2019,19:00,Domingo,5,Avaí,Vitória,1,0,Mandante,Bruno Arleu de Araujo,27.0,4.8,178.1,7.9,28.9,4.5,183.8,7.8,Arena Fonte Nova,18673
Bahia,2019,11,20/07/2019,17:00,Sábado,7,Cruzeiro,Empate,0,0,Mandante,Luiz Flávio de Oliveira,26.5,4.2,180.0,7.2,24.2,4.2,181.4,6.8,Arena Fonte Nova,24864
Bahia,2019,12,28/07/2019,11:00,Domingo,7,Chapecoense,Empate,0,0,Visitante,Dewson Fernando Freitas da Silva,26.3,4.2,180.5,7.0,29.4,3.8,179.0,5.9,Arena Condá,12787
Bahia,2019,17,31/08/2019,17:00,Sábado,8,CSA,Vitória,1,0,Mandante,Vinicius Gomes do Amara,28.4,4.4,179.5,7.9,29.1,4.3,179.0,8.4,Arena Fonte Nova,32483
Bahia,2019,22,30/09/2019,20:00,Segunda,9,Avaí,Vitória,2,0,Visitante,Jean Pierre Goncalves Lima,28.2,4.4,178.8,8.4,26.4,4.2,180.6,6.9,Estádio da Ressacada,7052
Bahia,2019,30,03/11/2019,19:00,Domingo,11,Cruzeiro,Empate,1,1,Visitante,Reway Wagner,27.2,4.6,179.9,9.2,29.3,6.2,181.5,3.8,Governador Magalhães Pinto,21933
Bahia,2019,31,06/11/2019,21:30,Quarta,11,Chapecoense,Empate,1,1,Mandante,Vinicius Furlan,27.4,4.5,180.1,9.2,29.9,3.6,180.1,5.5,Arena Fonte Nova,16836
Bahia,2019,36,01/12/2019,18:00,Domingo,12,CSA,Vitória,2,1,Visitante,Vinicius Furlan,26.4,3.8,180.1,7.4,29.6,3.2,181.6,7.0,Estádio Rei Pelé,7371
Bahia,2020,2,12/08/2020,20:30,Quarta,8,Coritiba,Vitória,1,0,Mandante,Flavio Rodrigues De Souza,28.0,3.9,177.2,7.3,26.7,5.1,179.5,5.3,Arena Fonte Nova,0
Bahia,2020,1,30/09/2020,21:30,Quarta,9,Botafogo,Vitória,2,1,Visitante,Savio Pereira Sampaio,29.0,5.2,177.5,8.3,26.6,5.4,182.1,6.0,Estadio Nilton Santos,0
Bahia,2020,16,16/10/2020,20:00,Sexta,10,Goiás,Empate,1,1,Visitante,Rodrigo Carvalhaes de Miranda,29.3,4.3,177.6,8.5,28.3,4.7,180.6,8.9,Serra Dourada,0
Bahia,2020,20,08/11/2020,18:15,Domingo,11,Botafogo,Vitória,1,0,Mandante,Jefferson Ferreira de Moraes,29.4,4.7,177.6,8.0,25.6,2.8,179.9,6.1,Arena Fonte Nova,0
Bahia,2020,21,16/11/2020,18:00,Segunda,11,Coritiba,Vitória,2,1,Visitante,Igor Junio Benevenuto,28.5,4.9,179.0,7.5,27.5,4.0,179.0,6.4,Estádio Major Antônio Couto Pereira,0
Bahia,2020,35,06/02/2021,19:00,Sábado,2,Goiás,Empate,3,3,Mandante,Rafael Traci,29.1,5.2,178.9,7.0,25.0,4.8,182.7,7.7,Arena Fonte Nova,0
Bahia,2021,9,04/07/2021,11:00,Domingo,7,Chapecoense,Vitória,2,0,Visitante,Edina Alves Batista,27.1,4.2,181.1,6.7,26.8,4.3,181.4,5.7,Arena Condá,0
Bahia,2021,17,21/08/2021,19:00,Sábado,8,Grêmio,Derrota,0,2,Visitante,Caio Max Augusto Vieira,27.2,4.4,181.1,8.1,27.3,4.9,179.9,6.8,Arena do Grêmio,0
Bahia,2021,28,24/10/2021,20:30,Domingo,10,Chapecoense,Vitória,3,0,Mandante,Wilton Pereira Sampaio,28.3,5.2,180.2,8.4,26.2,3.5,183.4,5.7,Arena Fonte Nova,8058
Bahia,2021,36,26/11/2021,19:00,Sexta,11,Grêmio,Vitória,3,1,Mandante,Bruno Arleu de Araujo,28.3,5.0,180.1,8.5,27.6,5.2,181.2,5.8,Arena Fonte Nova,29576
Bahia,2023,4,07/05/2023,16:00,Domingo,5,Coritiba,Vitória,3,1,Mandante,Bruno Mota Correia,26.8,2.6,181.2,6.6,27.9,5.2,180.7,7.5,Arena Fonte Nova,37936
Bahia,2023,5,10/05/2023,19:00,Quarta,5,Santos,Derrota,0,3,Visitante,Wagner do Nascimento Magalhaes,26.6,4.1,180.4,8.0,26.5,5.0,180.7,7.0,Estádio Urbano Caldeira,7262
Bahia,2023,7,20/05/2023,16:00,Sábado,5,Goiás,Empate,1,1,Mandante,Denis da Silva Ribeiro Serafim,26.5,3.7,181.1,7.3,27.9,3.3,179.5,5.6,Arena Fonte Nova,32519
Bahia,2023,18,06/08/2023,18:30,Domingo,8,América Mineiro,Vitória,3,1,Mandante,Matheus Delgado Candançan,28.9,1.8,181.4,5.4,30.2,3.5,180.3,5.8,Arena Fonte Nova,34313
Bahia,2023,23,14/09/2023,20:00,Quinta,9,Coritiba,Vitória,4,2,Visitante,Wagner do Nascimento Magalhaes,28.3,1.9,181.4,5.6,27.6,5.0,180.9,7.3,Estádio Major Antônio Couto Pereira,22961
Bahia,2023,24,18/09/2023,20:00,Segunda,9,Santos,Derrota,1,2,Mandante,Ramon Abatti Abel,28.6,2.2,180.1,5.7,27.1,4.7,178.9,7.9,Arena Fonte Nova,41431
Bahia,2023,26,07/10/2023,16:00,Sábado,10,Goiás,Vitória,6,4,Visitante,Raphael Claus,28.7,2.5,181.0,6.2,28.3,3.0,180.5,6.9,Estádio da Serrinha,9001
Bahia,2023,37,03/12/2023,18:30,Domingo,12,América Mineiro,Derrota,2,3,Visitante,Marcelo de Lima Henrique,27.9,3.1,180.5,6.2,26.7,5.2,179.9,6.8,Arena Independência,2471
Bahia,2024,9,16/06/2024,18:30,Domingo,6,Criciúma,Empate,2,2,Visitante,Flavio Rodrigues De Souza,29.1,4.0,180.9,5.6,30.3,3.6,180.0,7.6,Estádio Heriberto Hülse,8661
Bahia,2024,17,13/07/2024,16:00,Sábado,7,Cuiabá,Derrota,1,2,Mandante,Davi de Oliveira Lacerda,28.7,3.6,179.3,6.9,28.3,4.3,183.0,4.9,Arena Fonte Nova,48602
Bahia,2024,19,24/07/2024,21:30,Quarta,7,Atlético Goianiense,Empate,1,1,Visitante,Luciano da Silva Miranda Filho,29.9,3.7,182.1,5.2,26.2,2.8,181.5,10.6,Estádio Antônio Accioly,5777
Bahia,2024,28,29/09/2024,18:30,Domingo,9,Criciúma,Vitória,1,0,Mandante,Edina Alves Batista,28.7,3.6,180.5,5.6,30.9,4.0,181.7,4.2,Arena Fonte Nova,24574
Bahia,2024,36,30/11/2024,19:30,Sábado,11,Cuiabá,Vitória,2,1,Visitante,David Lacerda,27.3,3.9,180.3,7.0,28.1,4.3,181.7,6.8,Arena Pantanal,2613
Bahia,2024,38,08/12/2024,16:00,Domingo,12,Atlético Goianiense,Vitória,2,0,Mandante,Gustavo Ervino Bauermann,28.5,4.6,180.4,5.8,27.7,2.8,183.1,8.3,Arena Fonte Nova,48476
Bahia,2025,5,21/04/2025,20:00,Segunda,4,Ceará,Vitória,1,0,Mandante,Rafael Rodrigo Klein,27.5,3.1,179.7,6.3,30.6,4.1,180.3,7.1,Arena Fonte Nova,28047
Bahia,2025,15,19/07/2025,16:00,Sábado,7,Fortaleza,Empate,1,1,Visitante,Wilton Pereira Sampaio,28.1,4.0,179.3,6.9,30.4,3.8,180.4,6.5,Estádio Governador Plácido Castelo,15954
Bahia,2025,17,27/07/2025,18:30,Domingo,7,Juventude,Vitória,3,0,Mandante,Matheus Delgado Candançan,29.3,3.8,180.6,8.4,28.0,4.0,179.6,6.0,Arena Fonte Nova,32822
Bahia,2025,24,20/09/2025,18:30,Sábado,9,Ceará,Empate,1,1,Visitante,Lucas Casagrande,28.3,4.5,181.3,6.6,29.7,2.5,179.3,7.9,Estádio Governador Plácido Castelo,24873
Bahia,2025,34,20/11/2025,18:00,Quinta,11,Fortaleza,Derrota,2,3,Mandante,Rafael Rodrigo Klein,28.6,3.0,180.7,7.8,27.3,3.1,179.6,5.4,Arena Fonte Nova,39941
